name,main_category
"TP-Link Tapo Smart LED Light Strip, 16million RGB Colors, Sync-to-Sound, 16.4ft, 13.5W Wi-Fi LED Lights, Works with Alexa...",home & kitchen
Rupa Jon Men's Trunks (Jon Ace_S),men's clothing
Amazon Brand - Inkast Denim Co. Men Stretchable Jeans,men's clothing
MUMAX Compatible Remote Whirlpool 6th Sense VE AC 84 Compatible Remote Controller + AA/AAA Battery,"tv, audio & cameras"
"Kadence 2 Pieces Guitar Keys, String Tuning Pegs Tuner Machine Heads Knobs Guitar Strin",music
iSTAR New Look Stainless Steel 304 Grade Folding Towel Rack for Bathroom/Towel Stand/Hanger/Bathroom Accessories (24 Inch-...,home & kitchen
Ethnic Junction Women's Digital Print Crepe Silk Saree With Blouse Piece,women's clothing
Women's/Girl's Printed Summer coat for Sun Protection and Dust Pollution 100% Hosiery Cotton Coat,women's clothing
ishin Women's Cotton Red Bandhani Jewel Neck Zari Embellished Peplum Kurta Set with Sharara and Dupatta,women's clothing
SKM Brass Foot Valve 1 Inch (25 mm),appliances
DailyObjects Black Women's Zip Wallet | Made with Genuine Leather Material | Carefully Handcrafted | Holds up to 8 Cards |...,accessories
GG ORIGINALS Women's Stylish Sling Hand bag,accessories
"NuGran 30 litres Sleek Backpack Bags - (Allen, Blue)",kids' fashion
SEER® Mini Immersion Rod for Tea and Coffee Electric Mini Small Immersion Water Heater Boiler Rod 250 Watts Small Portable...,appliances
External DVD CD Writer,"tv, audio & cameras"
Zivom® D Shape Bar Horse Show Handcuff Shackle 316L Surgical Stainless Steel Bangle Bracelet,accessories
Comfabie PU Leather Stylish Sling Bag for Women/Trendy Branded Sling Bag for Girls Latest Small Shoulder Bags for Women Mi...,accessories
"TYFY EN-EL11 (Nikon) Battery (650 mah) Compatible with Nikon Coolpix AW110,AW100, S8200, S9700,S9400, S9500.S550,S560","tv, audio & cameras"
Parineeta Gems Natural AAA++ Quality Green Loose 12.32 Carat / 13.25 Ratti Gemstone Natural Certified Zambian Emerald/Pann...,accessories
KAYU™ Boys Cotton Solid Regular Fit Capri 3/4th Pants {Pack of 4},stores
BLUECORP ENTERPRISE Men's Regular Fit Striped Full Sleeve Casual Shirt,men's clothing
Divine International Trading Co Women's Chanderi Saree With Blouse Piece,women's clothing
Formals Men's,men's shoes
SPADE CLUB Sneakers for Men (Black),stores
WalkTrendy Mens Synthetic Brown Open Toe Flats - 9 UK (Wtmf10_Brown_43),men's shoes
Rangriti womens Suit Set,women's clothing
RACE COPZ™ Touring Visor + Winglet Black for Pulsar RS 200,car & motorbike
WHP JEWELLERS 24kt (999) 2 gm Yellow Gold Bar,kids' fashion
Kids FLIP Flop Slipper,kids' fashion
Minprice® 6mm Black Crystal Moti Necklace Mala Gold Plated Cap,accessories
DNE Handbags Girls and Woman Bag multicolor Jhola Bag,accessories
WORLD WEAR FOOTWEAR Men's (Combo-(2AMZ)-1227-1243) Multicolor Sport Sneakers Running Shoes 6 UK,men's shoes
Crazy Punch Vela Solliye Kolrangaya Men's Royal Blue Half Sleeve Tamil Movie Round Neck T-Shirt,men's clothing
Skyuni Collection 3D jerry Rubber Superhero Keychain for Superhero Lovers Key Chain Holder for Backpack Bags Kids Children...,accessories
"Blacktail Women Boyshorts,Women Boyshorts Panties Cottton,Women Boyshort Pant",women's clothing
India 2013 Chetan Anand 100 Years Of Indian Cinema First Day Cancellation Maxim Card New Delhi # 44,bags & luggage
Zenith Piping Steel Double welting foot imported stitch for All Automatic Sewing Machines (Singer/Usha/Brother/Rajesh) Foo...,appliances
LUX cozi Solid Men Trunk,men's clothing
LUCA Speed Black/C. Green Men's Football Shoes,men's shoes
"Lorina Women's Attractive Cotton Printed Maxi Sleepwear Long Nighty(Pack of 2) Beige,Pink",women's clothing
Tej Gifts - DDLJ Bell Swiss Cow Bell Keyring Cowbell Key Chain Gift Item Door Hanging Size 2 (12 x 5 cm),accessories
ROYAL VILLA® Black And Silver Tuxedo Button Studs With Matching Cufflinks For Men,accessories
SAAVA Women's Cotton & Snapdex Full Sleeve Black Cotton Knitted Top,women's clothing
"Frantic Waterproof Polyester Backpack for Men/Women Travel, Business, College School with Smooth Runner Zipper and Lightwe...",accessories
Damlooks Men's Formal Lace Up Shoes (DL-2507)(Pack of 2),men's shoes
F&D 35 Watts A111X 2.1 Channel Multimedia Bluetooth Speaker (Black),"tv, audio & cameras"
"Men's Slim Fit Denim Mid Rise Stretchable Jeans (Dark Grey, 44)-PID42894",men's clothing
Fastrack Analog Multicolor Dial Women's Watch-6228WL02,accessories
Shree Ram Krishna Men's Men's Cotton Rayon Foil Printed Collar Cap Sleeve Hawaii Holiday Shirts (Brown_Large),men's clothing
P.C. Chandra Jewellers Gold and Diamond Pendant for Women,accessories
VAMA Fashions Big size Combo Nose Pins Ring Studs with Piercing body Jewellery Nosepins for Women and Girls,accessories
Reebok Men's Epic Sandal Pro Swim Shoe,stores
DANIEL CLARK Women Faux Leather Handbags Set of 3,accessories
"Om Fashion Women's Soft Lichi Silk Saree with Unstitched Blouse Piece (Dark Pink), 5.5 meters",women's clothing
Pink stylish bag,bags & luggage
rangita Women Banarasi Silk Jacquard Saree With Blouse Piece - Rani,women's clothing
Hopscotch Unisex Synthetic/PU Applique Sneakers in White Color,kids' fashion
VASTRAMANIAA Womens Printed Short Cotton Kurti,women's clothing
Nivia Footabll Socks(Stockings),stores
Lowepro Slingshot 202 AW (Black),accessories
Women's Chiffon Nose Piece (Niqab),women's clothing
"Zenvista Meditech Cosmetics Shan Jars, 50 gm with Matte Finish Black Lids, for Lip Balms, DIY Skin Care - Pack of 3",accessories
Healings4u Tumbled/Tumble Shungite 2 Pieces Natural Healing Crystal Chakra Balancing Vastu Stone,accessories
Bridal Bangle Gold Plated and Cubic Zirconia Chuda / Choora set Rajsthani / Punjabi for Women & Girls,accessories
xpert mens School Shoe School Uniform Shoe,kids' fashion
Giftsapp Personalized Gift Wallet Card With Illustration | Keep In Your Wallet,accessories
WorldCare® Esfishing Fishing Worm Lures 6pcs 13.5cm 7g Senko Worm Fishing Soft Baits Leurre Souple Carp Fishing Accessorie...,bags & luggage
"FND Silicone Protective Camera Case Cover for EOS 200D Black Silicone Cover with Protector Scratch Proof,Dirt Resistant, A...","tv, audio & cameras"
"1Goal® Analog to Digital Audio Converter, Digital Audio RCA to Optical Toslink Coaxial Audio Converter Adapter Compatible ...","tv, audio & cameras"
(Renewed) Skullcandy Push Active Bluetooth Truly Wireless in Ear Earbuds with Mic with 44 Hours Total Battery & Ip55 Sweat...,"tv, audio & cameras"
URBAN SHOES Men Formal Synthetic White Slip-on Shoes (UBSH7088 White),men's shoes
Fargo Leatherette Handbag For Women And Girls Combo Set Of 5 (Sea Green_FGO-268),accessories
Tooba Handicraft Velvet Floral Embroidered Clutch,accessories
ARNLC Girl's Bagpack With 1 Compartment And Adjustable Strap,accessories
"PARUHT Micro HDMI Adapter (Not for Mobile Micro-USB), HDMI Female (Type-A) to Micro HDMI Male (Type-D) for Raspberry pi 4 ...","tv, audio & cameras"
Anuj Sales Certified Deluxe Quality Natural 15.25 Ratti 14.23 Carat Natural Ruby Manik Ashtadhatu Silver Plated Pendant/Lo...,accessories
YOELLA Women's Cotton Sleeve Blouse,women's clothing
PC Jeweller The Kealan 22 KT Yellow Gold Earrings,accessories
Peter England Men Jeans,stores
Baggit Women's 3 Fold Wallet - Extra Large (Green),accessories
CEDO Samsung M33 5G Back Cover | Matte Soft Silicon Flexible | Camera Bump Protection | All Side Shock Proof Rubberised Ba...,"tv, audio & cameras"
Rupa Thermocot Women's Plain/Solid Synthetic Thermal Bottom,sports & fitness
"essart 16 Slots Jewellery Box, Earring Organizer Box, Jewellery Makeup Vanity Mutli Purpose, Makeup & Cufflinks Box, Cuffl...",accessories
LANCER Mens HUMMER-601 Black Red Running Shoe - 6 UK (HUMMER-601BLK-RED-6),stores
Neoteric Women's Adjustable Strap Slip Multicolour Camisole Top Inner wear - Pack of Four,women's clothing
SHBM Auto Cut-Off Electronic Thermostat/electric Water Heater Geyser Temperature Controlling Sensor Thermostat (4 Inch),appliances
"(Renewed) LG Éclair (QP5) 320W Powerful Sound, 3.1.2 Ch LG's Smallest Dolby Atmos Soundbar, with Meridian, DTS: X, Low Vib...","tv, audio & cameras"
Fila Mens Reacher Sneaker,men's shoes
"New Ashoka Boot House Men's Leather Formal Shoes Black Color - Suitable for Formals, Office Wear, Dress Up Shoes",men's shoes
"Neutrogena Deep Clean Scrub Blackhead Eliminating Daily Scrub For Face, 100g",stores
LED TV Black Size 40 inch -001,"tv, audio & cameras"
Stylish Art Maker Masala Box Spice Box with Spoon in Shesham Wood -Spice Box for Kitchen Indian Wood Container with Lid De...,home & kitchen
"Greenup Wall Exhaust Fan, Chimney Vent Pipe,Air Vent Cover,Ventilation Air Hole Closer Net for Protects Your Home from Dus...",appliances
SOURBH Women's Georgette Bandhani Printed Parties Wear Saree with Blouse Piece,women's clothing
Amante Reversible Non Padded Wirefree Womens's Sports Bra,women's clothing
MEENAZ Stainless Steel Black Silver Blue Gold Magnetic Piercing pressing Triangle Square Hoop Bali Stud Earrings Combo pac...,accessories
UBON It'S All About U Ubon Ub-780 Champ In-Ear Wired Earphone,"tv, audio & cameras"
Jewels Galaxy Copper Multi Strand Bracelet for Women/Girls,accessories
River Fox (2 Set) Screw Fastening Type Male and Female DC Power Plug-Connector (2 Male + 2 Female),"tv, audio & cameras"
"SONATA GOLD V380 PRO Series Mini Spy Magnet Camera, WiFi Hidden Camera HD1080P Indoor Home Small Spy Cam Security Cameras ...","tv, audio & cameras"
"Portronics Konnect A Type C To Type C 60W PD Quick Charge Cable with 3A Fast Charging & 480mbps Data Transmission, 15000+ ...","tv, audio & cameras"
Furo Gray Sneaker for Men SNM114 005,men's shoes
BFJ One Gram Gold Chain for Women Gold Plated Traditional Designer Neck Chain Thali Chain Covering Chain Mangalsutra Manga...,accessories
MINITATU Unisex-Child Classic Track Pants,kids' fashion
DKEROAD Analog Silicone Blue Strap Watch for Girls | Party-Wedding-Casual-Formal | - Model345,accessories
Miss Olive Women Sweatshirt,women's clothing
Axter Multicolor Men's Casual Sports Running Shoes 10 UK (Set of 3 Pair) (3)-9063-9157-9159,men's shoes
Accessorize London Women's Faux Leather Orange Zip Purse Wallet,accessories
Club A9 Womens Cotton Printed Top & Capri Set (Pack of 1),women's clothing
MOOLYAVAAN Products New Cassic Water Put Put Steam Toy Metal Boat Indian Festival Janmashtami Dussehra Boat Nau (Pack of 3),toys & baby products
Puma Mens Blaze Flat,men's shoes
French Connection Analog Dial Women's Watch,accessories
Tuskr Camera Photography Bean Bag - Waterproof (Empty),"tv, audio & cameras"
Rajnandini Women'P Grey Pure Cambric Cotton Embroidered Kurta Pet With Dupatta (JOPLVL248-P),women's clothing
Taj Pearl Adjustable American Diamonds Rings,accessories
Mens Running Shoes Wolf,men's shoes
"Denim Classic Modern Sneakers for Men- Comfortable and Sustainable Lace Up Fashionable Shoes for Boys- Running, Walking, D...",men's shoes
"MAXOS M20 TWS Bluetooth Earbuds PRO Wireless Earbuds Bluetooth 5.1 Headphones Wireless Earphones, Stereo IPX7 Waterproof W...","tv, audio & cameras"
GUNIAA White Solid Stretchable Cotton Shirt Men's Plus Size,men's clothing
Nike Boys Flex 2018 Rn (Gs) Walking Shoe,stores
United Colors of Benetton Men T-Shirt,men's clothing
BIBA Women's Cotton Regular Kurta,women's clothing
wynameleri Enamel Cufflinks Classic Black Set in Gift Box for Men Gold,accessories
A.T.U.N Girl's Cotton Shirt Knee-Length Casual Dress,kids' fashion
"RC. ROYAL CLASS Women's Low Cut Ankle Length Cotton Cushioned Athletic Multicolored Free Size Socks, Pack of 4",women's clothing
India 2016 Football David Beckham England 97 Years of East Bengal Club Special Cancellation Picture Post Card Kolkata # 5,bags & luggage
Amazon Brand - Symbol Women Sweatshirt,women's clothing
Nakabh Oxidised Gold Plated 3D Pendant Chain for Men Boys (2304201P),accessories
CP PLUS Wired 1080p HD 2.4MP Security Camera,"tv, audio & cameras"
Derzo Women's Cotton Printed Night Gown Nighty,women's clothing
Besick Cropped Oversized Pure Cotton Tshirts for Women,women's clothing
Reiki Crystal Products Natural Single Citrine Tumble Stone for Reiki Healing and Crystal Healing Tumble Stones (Color : Ye...,accessories
ishin Women's Viscose Rayon Embroidered Zari Maroon Floral Print Straight Kurta suit set With Dupatta & Skirt,women's clothing
Femvy Women Fit and Flare Dress,women's clothing
GORGIO PROFESSIONAL HD9900 Hot and Cold Blow Hair Dryer 1800 Watts Ceramic Hair Drying Machine With Diffuser for Men and W...,beauty & health
GenX Men's Cotton Briefs (Pack of 2),men's clothing
"VISU Sweat Slim Belt - Slim Belt for Men and Women, Tummy Trimmer, Body Shaper, Sauna Waist Trainer - Free Size (Black Col...",sports & fitness
"Redmi Note 11 (Horizon Blue, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charge...","tv, audio & cameras"
HOME REPUBLIC- RED POLTI Beautiful Designer Multipurpose Wallet Potli Bag with Zari Work For Women Red Color SMALL SIZE (1...,accessories
"A&K Women's Open Front Stylish Crop Shrug, Office Wear, Casual Wear for Ladies & Girl's (SRG-2446)",women's clothing
"LUNAGARIYA®, Protective Cover for VOLTAS(WiFi) AC Remote Control 2022, PU Leather Cover Holder (Before Placing Order,Pleas...","tv, audio & cameras"
FUGAZEE Men's Stylish Navy Blue Slim Fit Floral Printed Casual Shirt,men's clothing
PLNK Men's Leather Formal Shoes Balmoral Captoe Oxfords,men's shoes
Sanskrutihomes Cotton Floral Printed 2 Piece Night Suit Top & Pajama Set for Women,women's clothing
Ultra-Comfortable Men's Boxer Pants (Pack of 2) - 100% Cotton Material With A Stylish Print - Soft And Stretchy Elastic Wa...,men's clothing
SHOPEE Branded New 8 x10.5 FT White LEKERA Backdrop Photo Light Studio Photography Background,"tv, audio & cameras"
258 L 2 Star Convertible Frost Free Double Door Refrigerator PR28,appliances
"ACCOX Men's Half Sleeves Formal Regular Fit Cotton Check Shirt(Multi,GO547)",men's clothing
Baggit Women Wallet (MUSHROOM),accessories
MOKOBARA Polycarbonate Hard 26 inch Luggage- Suitcase(Check-inAll_Crypto Sunray (Limited Edition)),accessories
"NGEL Silicon Sticky Bra, Strapless Backless Women Sticky Nipple Cover, Silicone Bra,Nipple Pad, (Beige)",women's clothing
"United Denim Men Black Slim FIT Jeans with Free UD47 Belt (34, White-Knee)",men's clothing
Natural Certified Yellow Topaz (Sunehla) Gemstone(3.25 Ratti to 13.25 Ratti),accessories
Axter Men 659-Blue Casual Sneakers Shoes,men's shoes
"Riyashree Cotton Solid Dupatta for Women | Classical & Traditional, Latest & Fancy Dupatta/Chunni | Casual, Festive or Occ...",women's clothing
Favy Metro/Turbo Trans Air Exhaust Fan || 225 mm (9 inch) || Double Ball Baering and 4 Leaf Metal Blade Facility || for Ki...,appliances
DIGITEK® (NP-BX1) Rechargeable Camera Battery and fits for Sony DSLR Camera for Sony DSC-RX100,"tv, audio & cameras"
OXO Men's Cotton Plain T.E Brief 95(Pack of 3) (Colors May Vary) Multicolour,men's clothing
LIVOX® Set of 1 Cricket Bat Handle Gripper Cone with (Set of 4 Bat Handle Grip)- (Pack of 5),sports & fitness
Surveyor A_CLTH_Readymade,men's clothing
Levi's Men's Cotton Blend Style #066 Active Regular Fit Solid Brief (Pack of 3) (STYLE-66-P3_Assorted_XL),men's clothing
SYGA 5 Pairs Baby Girl Boys Non Slip Trainer Socks Toddlers Infant Socks Warm and Socks Cotton Stretch Crew Anti-Slip Baby...,kids' fashion
"WildRoar Rain & Dust Cover-for 200-500, 150-600 – Dry Camo","tv, audio & cameras"
"GOCART WITH G LOGO Hand Grips Strengthener, Adjustable Resistance 22-88 Lbs, Hand Exerciser Strength Trainer Hand-Muscle D...",sports & fitness
Eego Italy Synthetic Men's Boot,men's shoes
"Pampers Active Baby Taped Diapers, Medium size diapers, (6-11kg) 90 count,taped style custom fit",toys & baby products
Molly & Sue Women Hoodie,sports & fitness
Jockey Modern Classic Men Plain Square Cut Briefs (#8037),men's clothing
"Su-Mix Premium Rugged Plus ABS Plastic Juicer Jar with Fruit Filter for Mixer Grinder Capacity 1500ML Transparent, Black",appliances
"ZEBRONICS Juke BAR 9750 PRO 5.1.2 Surround Dolby Atmos 525 Watt Soundbar with Subwoofer, Dual Wireless Rear Satellites, HD...","tv, audio & cameras"
one8 by Virat Kohli Men's Cotton Briefs (Pack of 3) (103L1_Grey Mel/Maroon/Black_Medium_Grey Mel/Maroon/Black_M),men's clothing
"ZINROX® 67-77mm Step Up Lens Filter Adapter Ring, Set of 1 Piece Size 67mm to 77mm Stepping Ring","tv, audio & cameras"
JAINISH Men's Cotton Half Sleeve Checked Formal Shirt.,men's clothing
Nivia Sports Pace-2 Bag,accessories
ANM Magicool AC Remote Control Compatible for Whirlpool Inverter AC Remote (Exactly Same Remote Will ONLY Work) - Remote w...,"tv, audio & cameras"
THE BLAZZE Men's Low Rise Cotton Spandex Thong,men's clothing
"Fabrilore Super Soft Memory Foam Pillow | Bed Pillows for Sleeping, Neck Pain Relief | Super Soft Pillow | Sleeping Pillow...",home & kitchen
TIMEX Classics Analog Silver Dial Women's Watch-JW14,accessories
Psychovest Women's Sexy Lace Pearl Design Bra and Panty Lingerie Set Free Size Blue,women's clothing
"FriendZon 9H Nano Speedometer Screen Protector Scratch Guard Compatible with Bajaj Pulsar 125, 150, 180F, 220F","tv, audio & cameras"
Adidas Men's A.R. Trainer,stores
Drake Voltage Tester 90~1000V AC Electric Voltage Power Detector Alert Sensor Tester LED Light Non-Contact Pen Cable Circu...,industrial supplies
Lino Perros Women Handbag,accessories
WisTec Stand Mixer 1500 Watts | 8.5 Litre SS Bowl | 100% Pure Copper Motor With Robust Metal Gears & Planetary Rotation In...,appliances
"Jeans For Mens, ((pack of 2)).",men's clothing
aaiken Men's Genuine Leather Shoes for Walking & Party Casuals for Men (Tan),men's shoes
Campus Web BLK/RED Men's Running Shoes 10 UK,stores
Sasitrends Beautiful AD/American Diamond Studded Rhodium Plated Maan Tikka for Women and Girls | Maang Teeka Maang Tika fo...,accessories
Amazon Brand - House & Shields Men's Regular Casual Shirt,men's clothing
"INSIGHT Non Transfer Lip Color, 4ml (LG40=30)",beauty & health
HOLRY Women's Plain Solid chiffon/Nazneen Dupatta Chunnis Pack of 3,women's clothing
"Spigen Essential Sand Blast Back Cover Case Compatible For OnePlus Nord CE 2 5G (TPU, Matte Black)","tv, audio & cameras"
